x,original_y,salted_y,smoothed_y
2099.000000,125430938.000000,77040982.865826,112167173.461546
2100.000000,154943506.000000,172312460.040666,147355100.368984
2101.000000,137224191.000000,154526247.498095,162705352.942777
2102.000000,275674643.000000,225850309.732679,191328267.152593
2103.000000,213231124.000000,172519661.513162,179743629.376397
2104.000000,171172941.000000,191055672.392754,165919382.767745
2105.000000,142922473.000000,147198233.275895,148366402.324843
2106.000000,105774372.000000,53647961.088691,133531547.583293
2107.000000,155337537.000000,197637992.268042,149899259.349343
2108.000000,151188005.000000,189360754.932860,146858253.413353
2109.000000,110141043.000000,98780036.610052,154837796.591165
2110.000000,133849140.000000,120254961.779612,161744980.397063
2111.000000,202875671.000000,265334273.248541,203154499.531423
2112.000000,196160359.000000,192691684.901670,208165853.864178
2113.000000,308080802.000000,263606554.070084,225407817.300758
2114.000000,166972660.000000,186363995.336949,197159317.037787
2115.000000,136874891.000000,177943213.153152,177298000.469560
2116.000000,162647149.000000,167377126.043778,160394957.049950
2117.000000,107310242.000000,90379932.328814,147112881.575213
2118.000000,157716487.000000,186165136.400181,156600574.559379
2119.000000,203032191.000000,191274911.126519,168832025.924441
2120.000000,136487861.000000,107601865.688087,165703228.625893
2121.000000,241788403.000000,245198534.173464,184473160.509996
2122.000000,150996555.000000,162217100.255198,172876033.851114
2123.000000,193493638.000000,145506075.696062,183535992.147722
2124.000000,205318042.000000,206603381.992533,174745515.906332
2125.000000,173859192.000000,223455763.376827,169718432.620903
2126.000000,103610951.000000,73917865.782650,140219286.019279
2127.000000,133540370.000000,126584853.707088,135285532.985309
2128.000000,110052633.000000,161095852.974877,132741185.003378
2129.000000,116765635.000000,118893207.836941,131668527.827202
2130.000000,141166172.000000,141069135.807439,131752396.961808
2131.000000,103837961.000000,119257200.537523,117754410.024463
2132.000000,87373746.000000,111169474.079509,112569084.157818
2133.000000,127132428.000000,89925363.779890,107576189.668411
2134.000000,109691503.000000,109432228.850751,117690222.883063
2135.000000,85770886.000000,136782213.892206,125224703.761974
2136.000000,130506429.000000,158488688.339974,126752031.132801
2137.000000,104308921.000000,105351237.797713,129649324.612354
2138.000000,101134490.000000,72678612.609845,137325903.029748
2139.000000,160158018.000000,226900784.768064,168795321.719049
2140.000000,217625305.000000,215103523.052846,184385411.670851
2141.000000,146323144.000000,140661273.612726,178111019.760859
2142.000000,163954819.000000,213765800.368195,177534500.628173
2143.000000,133633050.000000,133614508.525227,158842414.057104
2144.000000,193669478.000000,149998317.994563,157089509.918208
2145.000000,212521674.000000,183775380.158786,149802173.495067
2146.000000,110099393.000000,115460491.056192,128625427.839958
2147.000000,124617257.000000,119226665.734524,127457219.626872
2148.000000,114931004.000000,81477008.848196,123936436.821375
2149.000000,132123640.000000,171895311.789295,150610647.272693
2150.000000,185283336.000000,190081381.738564,177962655.562917
2151.000000,219333726.000000,163860579.914137,209257955.759641
2152.000000,270036491.000000,268551532.526520,253341064.545216
2153.000000,284991925.000000,316547428.264749,267331853.649460
2154.000000,300872480.000000,310494181.368426,264432159.728610
2155.000000,217337675.000000,176378749.215429,218001019.168727
2156.000000,184655855.000000,182928490.985476,187974224.909999
2157.000000,159570018.000000,155705942.404252,164251154.684917
2158.000000,152529696.000000,138455038.760116,163533841.775049
2159.000000,157856347.000000,185088495.454272,171021350.210867
2160.000000,148241774.000000,194154850.059161,169512441.448567
2161.000000,164365019.000000,160621707.115514,163350316.434061
2162.000000,118968676.000000,124193512.471029,146283205.933089
2163.000000,147129404.000000,160344298.600129,135487000.138390
2164.000000,128609149.000000,120451188.545855,141062687.390735
2165.000000,131469069.000000,77953703.383463,151326898.922713
2166.000000,234799250.000000,273427526.818799,186363166.210434
2167.000000,198837160.000000,219710759.416770,175029482.590111
2168.000000,142687483.000000,115635657.232825,158591655.995645
2169.000000,120737646.000000,97333181.623616,128591488.042842
2170.000000,107130272.000000,161350315.681018,120413183.756836
2171.000000,97557419.000000,96175488.676285,105148746.716934
2172.000000,112716764.000000,77174444.049393,107081855.493239
2173.000000,110366513.000000,99387001.051001,98280890.312716
2174.000000,122332877.000000,159664702.648121,106654409.065874
2175.000000,99596520.000000,42994336.853472,86682779.820195
2176.000000,110994483.000000,86989879.140664,88122354.909433
2177.000000,88675467.000000,94457026.477928,73311316.429592
2178.000000,109926493.000000,72040805.686086,79613330.868038
2179.000000,80686784.000000,29084184.032412,74913250.124908
2180.000000,88123516.000000,141104163.985494,86784301.525147
2181.000000,73368002.000000,95157484.537902,80126891.064197
2182.000000,84812375.000000,19646330.387295,82656382.234935
2183.000000,109887573.000000,89417816.273859,89246854.160060
2184.000000,139572412.000000,170424596.274766,103989617.373058
2185.000000,97468589.000000,67241343.713558,104425980.074700
2186.000000,123112957.000000,76029123.186789,120918004.735124
2187.000000,159899088.000000,170309315.386656,133360086.139372
2188.000000,153715076.000000,199885343.632604,144566089.198598
2189.000000,126824918.000000,86079001.192917,125857328.811485
2190.000000,98960500.000000,106105265.187297,107940181.668469
2191.000000,83499035.000000,116861729.376398,94798298.136866
2192.000000,82344175.000000,38476850.688740,84892762.225179
2193.000000,108450403.000000,103977498.620087,98055322.363002
2194.000000,68737284.000000,121627925.443658,100728113.157645
2195.000000,83311015.000000,111665391.149218,109755536.927923
2196.000000,132345680.000000,86706471.676566,105000651.299524
2197.000000,115190075.000000,125400538.842831,106039370.161277
2198.000000,77951813.000000,101841204.438254,98446302.437509
2199.000000,84669645.000000,79259439.267494,98025933.630390
2200.000000,138299601.000000,90422403.883485,91715350.674072
2201.000000,104084431.000000,127057116.406275,87300926.360213
2202.000000,50882462.000000,54230678.862091,75394472.483541
2203.000000,55623739.000000,27108272.407314,76574581.497282
2204.000000,73437442.000000,113653237.986947,90336733.538354
2205.000000,80444934.000000,141402446.988503,100716740.892795
2206.000000,95541069.000000,79132618.623240,93789756.521948
2207.000000,84476515.000000,74796997.409684,90779798.053665
2208.000000,65148271.000000,75353978.433865,85778890.183875
2209.000000,83511355.000000,120385717.638705,102142370.140724
2210.000000,113030224.000000,89027977.125597,103541565.431908
2211.000000,112334984.000000,133488548.588355,110646641.401278
2212.000000,81443694.000000,108235949.414481,95137268.842158
2213.000000,79915454.000000,70912800.571616,82031623.347440
2214.000000,83509605.000000,46376331.468628,65281539.219932
2215.000000,71227611.000000,73721891.574702,62752813.517571
2216.000000,51143653.000000,55003739.030323,65924913.921278
2217.000000,69991117.000000,57178476.415303,80770700.030709
2218.000000,83850155.000000,116604650.255075,94603981.501761
2219.000000,97622099.000000,138712245.705930,109513623.490607
2220.000000,78201993.000000,65051694.484385,118876067.100345
2221.000000,110396403.000000,132489174.377945,129521259.660275
2222.000000,208434163.000000,223107272.683220,133167040.876192
2223.000000,89955627.000000,72915340.235408,106939474.643887
2224.000000,88778857.000000,37706019.181817,91946560.773929
2225.000000,84367665.000000,111029061.663177,101138825.186302
2226.000000,66418687.000000,108965693.499080,120996627.788127
2227.000000,188240276.000000,177390696.146638,150019623.779485
2228.000000,165860990.000000,174500700.781022,151037123.646656
2229.000000,104574571.000000,136571179.540380,135354190.297353
2230.000000,152935766.000000,112931796.374386,111430409.808159
2231.000000,113325554.000000,67416239.940286,93101483.457510
2232.000000,75357053.000000,69732987.203851,88951540.959823
2233.000000,86483416.000000,124610182.972632,95690454.771261
2234.000000,106196122.000000,98434501.485700,102338359.604886
2235.000000,99679750.000000,76256739.507739,99269333.281375
2236.000000,94195248.000000,150756359.585720,108324065.489738
2237.000000,93268378.000000,68452692.350578,102975289.921063
2238.000000,100460810.000000,99345694.884047,119684831.414562
2239.000000,120651896.000000,164451994.548042,123050894.047561
2240.000000,114751314.000000,152930592.527904,122270758.351473
2241.000000,104496031.000000,56157808.091178,104890579.089327
2242.000000,68453161.000000,93701466.423613,100514245.445487
2243.000000,82147055.000000,128780998.001535,98984621.460004
2244.000000,88011586.000000,88437240.207118,99423190.656305
2245.000000,77053503.000000,81741616.847806,97698467.046098
2246.000000,111997444.000000,119410208.490555,91968113.878826
2247.000000,100635740.000000,93422414.403584,88394383.969417
2248.000000,93078328.000000,32336079.495109,84659697.608943
2249.000000,81435364.000000,115108460.044810,108855221.155226
2250.000000,103178211.000000,139988998.534450,123239251.106408
2251.000000,188150886.000000,168460645.400410,167925799.357500
2252.000000,164523359.000000,118295300.730498,178895814.573693
2253.000000,287646046.000000,323986211.467575,205949169.943461
2254.000000,179747944.000000,201669088.868651,172700532.992889
2255.000000,108959443.000000,44919278.242367,136008668.794402
2256.000000,117542215.000000,116201886.452132,118867533.595104
2257.000000,126724608.000000,135098725.930784,105408765.408018
2258.000000,113249954.000000,121261552.844173,120727264.708133
2259.000000,88957077.000000,48782085.448636,113797144.652243
2260.000000,136302361.000000,201508728.654813,135239155.247747
2261.000000,113155454.000000,141719154.565263,131724267.519346
2262.000000,124643787.000000,76047957.246721,129946138.436370
2263.000000,150412615.000000,168304630.498022,126292344.027254
2264.000000,113527924.000000,138026424.228620,111145659.420954
2265.000000,100497210.000000,48021944.468919,104591362.727317
2266.000000,94401188.000000,80825003.262365,114387232.152882
2267.000000,124804997.000000,182441013.158691,141772622.537512
2268.000000,167580960.000000,180200364.861746,168582500.433420
2269.000000,217592825.000000,154767996.155110,173864735.775439
2270.000000,203326891.000000,224526898.621879,173598008.212540
2271.000000,132320200.000000,140544279.371931,141703609.935903
2272.000000,118767216.000000,97833643.137719,123453446.202266
2273.000000,70731871.000000,79226396.106838,103092182.122484
2274.000000,77500243.000000,129033542.443508,123004613.024919
2275.000000,91775628.000000,102950642.404578,130740352.869394
2276.000000,231786170.000000,217861885.007940,157979372.963530
2277.000000,120447916.000000,142910726.074486,136865230.536917
2278.000000,94755248.000000,117877189.303616,121310583.020246
2279.000000,121039906.000000,70553529.329721,101804657.971974
2280.000000,80346164.000000,73501070.516969,88339001.739189
2281.000000,98290879.000000,162623692.252246,99320748.279450
2282.000000,64653258.000000,23089557.154838,77513357.169241
2283.000000,106341512.000000,92824004.917857,100141977.767121
2284.000000,94202598.000000,94721439.473216,89621685.432626
2285.000000,147746454.000000,168988437.112455,117128166.328779
2286.000000,71129331.000000,30758689.192795,104056916.824816
2287.000000,126542748.000000,146521483.169954,131281222.207789
2288.000000,135998561.000000,168759958.641379,142001582.316165
2289.000000,143251473.000000,137019882.348535,164429441.727594
2290.000000,188198066.000000,180732428.185537,195801514.666845
2291.000000,190898107.000000,229400294.210260,248912498.516177
2292.000000,283119845.000000,298022864.983847,268125188.247108
2293.000000,462442329.000000,439876853.855420,279174015.121191
2294.000000,76865693.000000,94234910.754523,182386116.478077
2295.000000,74023552.000000,113916633.326256,138374197.595604
2296.000000,75491803.000000,52530316.975894,84683066.663403
2297.000000,110618303.000000,79177346.269771,85252653.552303
2298.000000,111939414.000000,130981174.835760,81537185.262517
2299.000000,77371653.000000,55637058.225060,63037056.288233
2300.000000,74957912.000000,13551783.145235,58395222.671906
2301.000000,63310259.000000,42205444.650352,61955280.898703
2302.000000,77212123.000000,133951428.888049,78732646.347132
2303.000000,110964733.000000,90406578.756517,74365547.324545
2304.000000,48344906.000000,26539141.289959,54956448.872702
2305.000000,39354103.000000,46809020.958777,38038226.403433
2306.000000,40775656.000000,16776241.737169,33547876.736387
2307.000000,43898371.000000,5920548.157661,44778347.811933
2308.000000,62274056.000000,105788799.835524,65368495.981444
2309.000000,55731469.000000,104396359.100336,72867660.486414
2310.000000,66449697.000000,31049088.061040,76206592.629387
2311.000000,63928793.000000,65651499.473567,83471858.455157
2312.000000,96006079.000000,146243573.409154,96530916.314807
2313.000000,96587849.000000,97283960.541805,98618158.868096
2314.000000,80244454.000000,66805543.318759,100825790.115411
2315.000000,103780771.000000,113886374.051902,102530445.188712
2316.000000,87718986.000000,135542429.330937,101259539.349101
2317.000000,109673093.000000,80401208.508347,95500825.213446
2318.000000,65576594.000000,53123645.389351,86503846.108928
2319.000000,73378782.000000,121537917.028887,91129173.451559
2320.000000,80165284.000000,89645949.742887,92167844.405735
2321.000000,97437439.000000,72048862.720121,99502260.658190
2322.000000,111165143.000000,125617164.357063,104757829.285509
2323.000000,85503906.000000,130554828.396137,108722665.013345
2324.000000,115699815.000000,72187609.078330,110251739.442704
2325.000000,114829084.000000,112237252.577555,118651149.352000
2326.000000,125157098.000000,168835900.027077,120999597.951967
2327.000000,110489713.000000,119254684.517399,118345326.111517
2328.000000,59436255.000000,53249764.644063,106444994.194510
2329.000000,103401091.000000,141682632.155463,105513199.295130
2330.000000,129372219.000000,124589020.879940,96432065.628008
2331.000000,97869619.000000,37712800.451359,93114809.685942
2332.000000,96113949.000000,80837231.820704,98904017.063449
2333.000000,123123667.000000,170057806.550398,118789282.216098
2334.000000,119653066.000000,109150690.085852,119798033.488469
2335.000000,164041549.000000,123980398.865564,139363664.537869
2336.000000,100475160.000000,114370721.963226,131808138.658678
2337.000000,198704230.000000,225234922.243449,150254469.635025
2338.000000,90179837.000000,86578531.235793,120548347.945355
2339.000000,95152429.000000,105985120.987567,107220376.450507
2340.000000,95514329.000000,97917742.260409,85645488.314100
2341.000000,69985111.000000,33002823.223890,82571897.536191
2342.000000,90104657.000000,94774721.253453,100665734.757998
2343.000000,159613418.000000,157452974.685685,111397535.871894
2344.000000,126496828.000000,134195538.051796,113650737.043610
2345.000000,107689502.000000,55578895.817357,102366362.820861
2346.000000,105463082.000000,95636100.661538,103913913.577849
2347.000000,106459252.000000,141278246.960338,106167854.214650
2348.000000,137111911.000000,111065901.848076,110111960.921376
2349.000000,97963209.000000,68398560.100404,106083367.548944
2350.000000,97175079.000000,136217646.418720,106995723.870098
2351.000000,96214749.000000,126485042.799117,108184171.623634
2352.000000,92488648.000000,48849716.855004,116064332.647125
2353.000000,136781721.000000,140202144.501351,162186304.371883
2354.000000,179414674.000000,232971416.212398,208362392.321352
2355.000000,307005952.000000,315412676.678076,260795305.287636
2356.000000,267603430.000000,248118161.804949,248669418.786814
2357.000000,229189449.000000,286780132.730507,233509857.202596
2358.000000,108314742.000000,124336047.536240,174978967.585511
2359.000000,155265647.000000,133659961.818551,154124258.249099
2360.000000,139112862.000000,145114934.845334,140434467.198491
2361.000000,106676392.000000,129772145.801545,132073468.162823
2362.000000,164183439.000000,167277588.920800,148720388.072889
2363.000000,101859481.000000,71652167.484238,136769487.749469
2364.000000,167206320.000000,231214372.542899,160539477.473001
2365.000000,124901667.000000,153075181.289433,138122300.542662
2366.000000,108637023.000000,90695347.707288,137448834.758639
2367.000000,112000034.000000,102082082.604356,119543809.247561
2368.000000,167988710.000000,198115668.980491,144732574.357976
2369.000000,117244505.000000,66618880.818514,136512338.488536
2370.000000,258538988.000000,215878889.664209,170121476.465411
2371.000000,120369236.000000,171684432.867989,164347585.863882
2372.000000,161761929.000000,154668239.555247,175470568.487405
2373.000000,196189899.000000,185529147.182136,180327866.548358
2374.000000,146168794.000000,183451806.739159,178194326.812647
2375.000000,166544330.000000,205175268.700225,184024613.265292
2376.000000,164490809.000000,141029350.623498,172618085.229030
2377.000000,157292917.000000,183522310.880992,164735749.493851
2378.000000,162463819.000000,189455238.632270,146714450.924936
2379.000000,106805122.000000,71581681.418956,117824622.967967
2380.000000,101293530.000000,87314578.694346,112349060.859902
2381.000000,96883319.000000,123010169.363387,107221868.723735
2382.000000,96849369.000000,144305798.993585,113963368.402319
2383.000000,109347103.000000,76523777.782776,101191344.381834
2384.000000,131395709.000000,96007145.457603,104496802.734362
2385.000000,85565506.000000,95592884.976914,97919109.068563
2386.000000,130035609.000000,137670218.586686,121259798.387650
2387.000000,103632581.000000,74594920.957386,120408087.021564
2388.000000,173960762.000000,199297553.501707,141752680.190742
2389.000000,104966361.000000,140647754.368733,134791117.719718
2390.000000,95553599.000000,80699735.156572,134061326.881031
2391.000000,136758551.000000,164921231.545385,146353274.780833
2392.000000,116284385.000000,164124578.243333,150900414.186760
2393.000000,148938905.000000,165943518.744029,155342156.405947
2394.000000,150183995.000000,145724905.315684,137694837.142827
2395.000000,103289091.000000,117914570.447369,114692906.836584
2396.000000,95681559.000000,77886324.316324,97205240.024418
2397.000000,106533662.000000,62431787.306568,91270972.722880
2398.000000,84548265.000000,120472193.356066,99400575.224599
2399.000000,105546662.000000,122099868.575130,98899881.318948
2400.000000,79420764.000000,82584141.726480,106418372.754168
2401.000000,88560037.000000,64862645.296791,115215278.669555
2402.000000,133552620.000000,192434312.288550,140170553.704662
2403.000000,154454626.000000,185766043.601226,139088435.152814
2404.000000,112874754.000000,95018369.862555,125331613.425433
2405.000000,75552633.000000,73214966.825119,99232760.500780
2406.000000,111151143.000000,129852577.638546,92558366.597062
2407.000000,72257102.000000,48167146.373779,79967631.327736
2408.000000,105052042.000000,74199376.853008,86140892.274206
2409.000000,104082541.000000,114085383.038509,90793188.095215
2410.000000,106583082.000000,88605574.919964,107916412.645117
2411.000000,112029784.000000,95109781.522570,121113336.894987
2412.000000,160834008.000000,203373313.939612,146840698.693978
2413.000000,129737759.000000,132055175.724963,138582933.239275
2414.000000,145188934.000000,140349913.428676,142997986.907110
2415.000000,104188731.000000,110054569.686781,136090453.521368
2416.000000,133236640.000000,149100528.519789,162645857.840377
2417.000000,161139628.000000,187975007.652211,195045177.567949
2418.000000,295973249.000000,258763638.624848,232738088.031220
2419.000000,263591379.000000,275367683.053052,250972141.766591
2420.000000,255842447.000000,248123084.002125,245250795.720932
2421.000000,259540618.000000,240620319.303662,234033340.468079
2422.000000,205060442.000000,189484420.854152,228834342.534571
2423.000000,202950851.000000,215811198.024908,221067462.051908
2424.000000,296797219.000000,318765950.969755,225981344.868168
2425.000000,140474992.000000,126634391.633474,191093969.809915
2426.000000,108260072.000000,156714028.255796,178200774.927177
2427.000000,184252935.000000,216625174.147214,162002385.292117
2428.000000,163169979.000000,114102529.439191,153179643.451046
2429.000000,153559326.000000,119873140.824588,169089114.545575
2430.000000,173446612.000000,215766542.313626,182482232.635105
2431.000000,255527517.000000,267285270.655426,220846265.680200
2432.000000,184538045.000000,129931292.429966,206117665.618914
2433.000000,282782865.000000,324472601.189415,223232404.844623
2434.000000,146186434.000000,162369640.709126,181860071.475329
2435.000000,136678611.000000,110571507.932496,182900688.714115
2436.000000,178309303.000000,190782387.083386,183056173.008205
2437.000000,191838418.000000,256092152.433246,200401297.811303
2438.000000,178776694.000000,181881388.893748,198011401.597538
2439.000000,193217628.000000,176001491.398657,197052323.077359
2440.000000,195928029.000000,200636073.278564,187456377.914935
2441.000000,217872895.000000,211189230.323554,182282457.386818
2442.000000,195557169.000000,140435390.478992,164808007.207035
2443.000000,145862054.000000,141268903.509422,151670428.545753
2444.000000,150469315.000000,164761009.786512,153420670.863002
2445.000000,136154451.000000,118076126.953844,160118809.445837
2446.000000,193507918.000000,199524098.199403,196634480.633023
2447.000000,213040094.000000,234420967.558046,215153750.954343
2448.000000,249904415.000000,275646375.178492,236767664.484075
2449.000000,221253336.000000,199011961.375891,218670433.161021
2450.000000,189045767.000000,221881364.123004,208599034.006481
2451.000000,162341809.000000,175406224.712168,191233939.043703
2452.000000,171594061.000000,162995518.110396,190706700.079208
2453.000000,218455576.000000,223464065.023610,196261103.904975
2454.000000,203645811.000000,211707298.356149,192689575.262658
2455.000000,165270400.000000,166819105.127488,196164656.779519
2456.000000,212125404.000000,163785072.146622,199297644.297694
2457.000000,261342838.000000,271799366.472082,233811491.740760
2458.000000,188078156.000000,229924532.203854,249599476.161880
2459.000000,305744272.000000,296748873.069539,275920879.731044
2460.000000,319497456.000000,295577261.950813,263475257.862382
2461.000000,256089547.000000,258671009.796752,238398458.421918
2462.000000,194856888.000000,170855859.769189,206705032.443851
2463.000000,190413707.000000,138629208.414169,183155614.260456
2464.000000,189368537.000000,237560998.625661,188371184.329444
2465.000000,149704075.000000,172502165.199796,185460512.195518
2466.000000,163385299.000000,160007560.299634,198516465.839707
2467.000000,212068004.000000,231738878.309942,242339717.214181
2468.000000,245539284.000000,254993700.964144,271884573.436855
2469.000000,418562326.000000,435206946.771572,314429637.868345
2470.000000,319584886.000000,263656227.038601,274302802.172190
2471.000000,220353346.000000,215781548.322903,230154570.825280
2472.000000,180620564.000000,184508443.622151,175148052.819053
2473.000000,113343684.000000,80779547.787956,138138916.179222
2474.000000,135421971.000000,133590938.393051,139232208.065314
2475.000000,139522502.000000,160816472.171267,142425784.691582
2476.000000,189375537.000000,159141697.093502,148575457.656767
2477.000000,176955713.000000,143168668.989199,154463771.217638
2478.000000,119378876.000000,125455321.677387,157547198.744376
2479.000000,198906390.000000,211825369.109476,182376375.727197
2480.000000,197849809.000000,189806637.914199,189507567.297396
2481.000000,245072944.000000,207900317.013475,195918287.827397
2482.000000,177792843.000000,197788903.085559,186041220.624820
2483.000000,141571402.000000,152986983.557480,167014707.836988
2484.000000,187514026.000000,165279152.973522,151280426.011288
2485.000000,93876048.000000,125271304.381214,122769986.656698
2486.000000,100827750.000000,99315963.743196,102196846.587108
2487.000000,76184103.000000,59994689.525929,85552430.900775
2488.000000,83236885.000000,72808199.712438,87955678.724510
2489.000000,83443105.000000,114311505.686932,104464373.117111
2490.000000,142899723.000000,120162895.517516,117127895.387769
2491.000000,156909177.000000,143560664.386519,135675152.240219
2492.000000,111431983.000000,121273617.271357,130992430.348585
2493.000000,170363601.000000,175865684.077638,138483268.099146
2494.000000,150568295.000000,90847315.035366,122698316.332964
2495.000000,107438412.000000,118765476.919746,122017372.834921
2496.000000,131326339.000000,144717816.102929,120941889.061038
2497.000000,130887089.000000,88489856.390319,122403974.627668
2498.000000,159986658.000000,132796128.819251,137455196.899588
2499.000000,135463131.000000,174587324.682571,143325260.780875
2500.000000,149419805.000000,158899807.428964,144732975.873509
2501.000000,150384825.000000,105905276.157599,141002381.281959
2502.000000,113828294.000000,130062104.504105,136519674.555583
2503.000000,139669082.000000,193952911.159347,137609574.786956
2504.000000,85156076.000000,95587586.414631,118735756.198388
2505.000000,112501374.000000,82229265.047490,110084478.646623
2506.000000,111581993.000000,118423550.437970,104437346.414684
2507.000000,123005437.000000,110661496.872983,109969811.630291
2508.000000,103841951.000000,96636368.386402,121515303.711546
2509.000000,101209110.000000,142406771.197682,147280475.695668
2510.000000,148907755.000000,179056196.037003,154642621.214027
2511.000000,229908139.000000,222689815.741758,180324940.647113
2512.000000,107326832.000000,70584788.585770,152185493.542954
2513.000000,224647427.000000,252298693.908581,168274755.113693
2514.000000,89591907.000000,118034493.429917,133784084.159693
2515.000000,92846488.000000,83892218.102378,132172723.148677
2516.000000,141486282.000000,147398802.812289,128487994.341162
2517.000000,137312041.000000,142537532.465208,132291042.879320
